Initializing I2C devices...									
Testing device connections...									
ax	ay	az			0		INC_ax	INC_ay	INC_az
2	-6	2043	32	-			-2	-3	-22
0	-9	2021	32	-			7	11	21
7	2	2042	32	-			8	-5	13
15	-3	2055	32	-			-8	-15	-16
7	-18	2039	32	-			-8	20	-3
-1	2	2036	32	-			17	0	12
16	2	2048	32	-			-8	-17	-3
8	-15	2045	32	-			-7	4	7
1	-11	2052	32	-			-1	16	-8
0	5	2044	32	-			20	-12	11
20	-7	2055	32	-			-16	10	-14
4	3	2041	32	-			0	5	-3
4	8	2038	32	-			-7	-10	-7
-3	-2	2031	32	-			8	-6	8
5	-8	2039	32	-			-4	10	-4
1	2	2035	32	-			0	-12	17
1	-10	2052	32	-			-4	-4	-33
-3	-14	2019	32	-			5	15	18
2	1	2037	32	-			15	-7	16
17	-6	2053	32	-			-11	-1	-4
6	-7	2049	32	-			-11	15	-5
-5	8	2044	32	-			6	-7	14
1	1	2058	32	-			23	-4	-24
24	-3	2034	32	-			-16	11	4
8	8	2038	32	-			-7	-3	12
1	5	2050	32	-			18	-11	-27
19	-6	2023	32	-			-20	-5	-1
-1	-11	2022	32	-			8	11	17
7	0	2039	32	-			-5	-7	2
2	-7	2041	32	-			3	1	-1
5	-6	2040	32	-			4	23	10
9	17	2050	32	-			1	-31	27
10	-14	2077	32	-			-10	20	-14
0	6	2063	32	-			-5	7	-2
-5	13	2061	32	-			-2	-8	-6
-7	5	2055	32	-			12	-12	-16
5	-7	2039	32	-			4	10	-9
9	3	2030	32	-			-3	-13	22
6	-10	2052	32	-			-8	11	-27
-2	1	2025	32	-			3	-7	-2
1	-6	2023	32	-			7	9	30
8	3	2053	32	-			-5	-16	-2
3	-13	2051	32	-			6	7	7
9	-6	2058	32	-			4	9	16
13	3	2074	32	-			2	-6	-14
15	-3	2060	32	-			-6	5	-14
9	2	2046	32	-			-2	-14	10
7	-12	2056	32	-			0	21	2
7	9	2058	32	-			10	-12	-22
17	-3	2036	32	-			-16	-2	2
1	-5	2038	32	-			15	-5	5
16	-10	2043	32	-			0	17	-2
16	7	2041	32	-			-9	-7	5
7	0	2046	32	-			1	5	8
8	5	2054	32	-			-8	-11	9
0	-6	2063	32	-			6	7	-2
6	1	2061	32	-			1	6	-6
7	7	2055	32	-			-1	-12	-5
6	-5	2050	32	-			-4	11	-14
2	6	2036	32	-			1	-5	-8
3	1	2028	32	-			-3	3	13
0	4	2041	32	-			5	4	-3
5	8	2038	32	-			-4	-5	-3
1	3	2035	32	-			13	-6	4
14	-3	2039	32	-			-7	9	8
7	6	2047	32	-			9	-4	-26
16	2	2021	32	-			-24	7	34
-8	9	2055	32	-			-4	-20	1
-12	-11	2056	32	-			5	10	-16
-7	-1	2040	32	-			17	14	26
10	13	2066	32	-			-6	-4	-6
4	9	2060	32	-			-8	-9	-12
-4	0	2048	32	-			9	2	4
5	2	2052	32	-			-11	3	13
-6	5	2065	32	-			13	-2	-12
7	3	2053	32	-			-1	10	-15
6	13	2038	32	-			-18	-13	28
-12	0	2066	32	-			25	-9	-18
13	-9	2048	32	-			-6	4	-17
7	-5	2031	32	-			-11	6	25
-4	1	2056	32	-			3	-12	-5
-1	-11	2051	32	-			17	-1	-4
16	-12	2047	32	-			-16	16	2
0	4	2049	32	-			9	-3	-10
9	1	2039	32	-			2	-11	6
11	-10	2045	32	-			3	22	6
14	12	2051	32	-			-8	-17	2
6	-5	2053	32	-			-10	-1	-9
-4	-6	2044	32	-			18	8	1
14	2	2045	32	-			2	-6	1
16	-4	2046	32	-			5	-5	-16
21	-9	2030	32	-			-13	11	5
8	2	2035	32	-			-6	4	33
2	6	2068	32	-			3	0	-31
5	6	2037	32	-			2	1	-6
7	7	2031	32	-			3	-8	31
10	-1	2062	32	-			11	12	-9
21	11	2053	32	-			-7	-17	-14
14	-6	2039	32	-			3	-2	21
17	-8	2060	32	-			-13	2	-11
4	-6	2049	32	-			-4	-3	-23
0	-9	2026	32	-			15	22	47
15	13	2073	32	-			-3	-27	-21
12	-14	2052	32	-			1	14	-6
13	0	2046	32	-			-4	10	15
9	10	2061	32	-			-9	-17	-3
0	-7	2058	32	-			0	8	-3
0	1	2055	32	-			6	6	-6
6	7	2049	32	-			-6	-7	-2049
